_id,title,Word Match
6408beb7000d75c81309793a,Where to start,No
6408bebb000d75c81309793b,Bitcoin Wallet Cracker 2022 Bought From Dnet Market !,No
6408bec6000d75c81309793c,Fraud Bible 2022 Updated From 2018,No
6408becc000d75c81309793d,I NEED HELP,No
6408becf000d75c81309793e,Carding Giftcard,No
6408bed4000d75c81309793f,Need someone in usa,No
6408bee0000d75c813097940,Physical Crading?,No
6408bee4000d75c813097941,CC/Dump Sites,No
6408bee8000d75c813097942,Proxies and vpn,No
6408beeb000d75c813097943,Carding ATM,No
6408bef0000d75c813097944,drop bank account,No
6408bef4000d75c813097945,Real fake money?,No
6408befb000d75c813097946,US drop,No
6408beff000d75c813097947,Guides / Tutorials on Carding / Fraud,No
6408bf03000d75c813097948,CC to BTC,No
6408bf0c000d75c813097949,Genesis market - seeking tips,No
6408bf11000d75c81309794a,illegal money,No
6408bf16000d75c81309794b,Facebook marketplace,No
6408bf1a000d75c81309794c,carding,No
6408bf1d000d75c81309794d,Best site for instagram followers/tiktok,No
6408bf22000d75c81309794e,LOAN FRAUD GUIDE 2022,No
6408bf27000d75c81309794f,Freshman at Hacktown,No
6408bf31000d75c813097950,Carding Team,No
6408bf35000d75c813097951,Crypto scam(Virus) - Serious people needed,Yes
6408bf38000d75c813097952,G2A.com carding tutorial,No
6408bf3d000d75c813097953,Ticket master accounts,No
6408bf43000d75c813097954,question...,No
6408bf4a000d75c813097955,Security for onion website,No
6408bf4e000d75c813097956,Someone In the USA,No
6408bf5a000d75c813097957,genesis invites to spare?,No
6408bf66000d75c813097958,Carding Goods,No
6408bf6e000d75c813097959,benumb inv code?,No
6408bf74000d75c81309795a,free paypal and cc cashing out my own method.,No
6408bf7e000d75c81309795b,scamming forums,No
6408bf83000d75c81309795c,PayPal logs,No
6408bf86000d75c81309795d,How to validate carding friendly shops,No
6408bf89000d75c81309795e,NEED HELP,No
6408bf90000d75c81309795f,"Are Transfers Legit? Cash app, Paypal, Skrill ?",No
6408bf93000d75c813097960,"CCs' credentials Track2, how to benefit from ? where to sale ? (offered for sale)",No
6408bf98000d75c813097961,Clone cards,No
6408bf9c000d75c813097962,Banklogs,No
6408bfa4000d75c813097963,Scam Bible,No
6408bfb0000d75c813097964,HELP ME & ILL GIVE YOU Credit cards,No
6408bfb4000d75c813097965,Seeking 50/50 partnership. 50/50,No
6408bfb8000d75c813097966,fake checks,No
6408bfbb000d75c813097967,banklog cashout,No
6408bfbf000d75c813097968,Looking for an employees in fraud for crypto,No
6408bfc7000d75c813097969,need someone who can create bankdrops linked to coinbase or crypto.com,No
6408bfca000d75c81309796a,live chat,No
6408bfce000d75c81309796b,what can you do with a random live cc?,No
6408bfd4000d75c81309796c,evilginx2 & Modlishka setup,No
6408bfdb000d75c81309796d,western union/PayPal transfers,No
6408bfde000d75c81309796e,phone spoofing,Yes
6408bfe3000d75c81309796f,Phising,No
6408bfea000d75c813097970,PHISHING TUTORIAL,No
6408bfed000d75c813097971,Phone Spoofing,Yes
6408bff2000d75c813097972,bank logs and drops,No
6408bff8000d75c813097973,Bank log with a lil under 50k,No
6408c006000d75c813097974,HackTown,No
6408c00c000d75c813097975,stolen terra NFTs / smart contract,No
6408c013000d75c813097976,what can i do with my device?,No
6408c016000d75c813097977,helping,No
6408c01a000d75c813097978,uk bank log site,No
6408c020000d75c813097979,loading coinbase,No
6408c027000d75c81309797a,Loading crypto. com,No
6408c02b000d75c81309797b,Bank logs cashout guide and cc cashout guide available,No
6408c030000d75c81309797c,Looking For Valid Bank Logs,No
6408c038000d75c81309797d,how to see what region a bin belongs too,No
6408c041000d75c81309797e,SMS Verification or Bypass,No
6408c044000d75c81309797f,$$$$,No
6408c049000d75c813097980,Trying to learn how to open and operate bank drops.,No
6408c04d000d75c813097981,Card fraud for begginer - please help,No
6408c050000d75c813097982,How to card bestbuy any help,No
6408c055000d75c813097983,help with bussn a log down,No
6408c05b000d75c813097984,Bank Logs.....Who Can Help?,No
6408c060000d75c813097985,Physical Credit Cards,No
6408c069000d75c813097987,Corporate bank Acc,No
6408c06d000d75c813097988,Account fraud,No
6408c071000d75c813097989,What to do with Data,No
6408c075000d75c81309798a,Carding OpSec,No
6408c079000d75c81309798b,carding using linux,No
6408c07f000d75c81309798c,Get started,No
6408c084000d75c81309798d,Any simswap service?,No
6408c088000d75c81309798e,Question!,No
6408c08e000d75c81309798f,Anyone Been On Deeptor.ws ?,No
6408c0a6000d75c813097990,Can Anyone Vouch For cashoutgod.ru site?,No
6408c0ad000d75c813097991,Help with Stores,No
6408c0b1000d75c813097992,Easy registration Bank to Crypto,No
6408c0b7000d75c813097993,Any reputable CC sites?,No
6408c0bb000d75c813097994,"I figured out Non KYC , CC to Crypto",No
6408c0bf000d75c813097995,Bank drop virtual only no physical card?,No
6408c0c3000d75c813097996,private accounts available,No
6408c0c6000d75c813097997,Bank logins,No
6408c0cd000d75c813097998,Mobile Carding,No
6408c0d2000d75c813097999,Carding For Beginners,No
6408c0d5000d75c81309799a,Airbnb booking scam,No
6408c0d9000d75c81309799b,Wallet drainer,No
6408c0dd000d75c81309799c,BEST FUCKINF CARDIN ADVICE / SETUP,No
6408c0e1000d75c81309799d,PayPal Credit,No
6408c0e4000d75c81309799e,Buy crypto with cc,No
6408c0ef000d75c81309799f,Cryptowallet without KYC,No
6408c0f3000d75c8130979a0,How to use socks5. for carding?,No
6408c0f8000d75c8130979a1,Safest & fastest way to so CARDING?,No
6408c0fc000d75c8130979a2,"Need someone that can photoshop Id, DL or pass",No
6408c100000d75c8130979a3,HOW TO START CARDING,No
6408c107000d75c8130979a4,Opening Bank Drops,No
6408c10c000d75c8130979a5,ESCROW,No
6408c111000d75c8130979a6,how to spot scam sites ?,No
6408c115000d75c8130979a7,spamming,Yes
6408c119000d75c8130979a8,carding only using socks5,No
6408c11d000d75c8130979a9,What are the Tools and Sites a 2022 Carding Newbie Should Get/Know - Expert ANS,No
6408c121000d75c8130979aa,SELL!,No
6408c124000d75c8130979ab,!JavaScript Skimmer!,No
6408c128000d75c8130979ac,Trump's-Dumps,No
6408c12d000d75c8130979ad,need guide,No
6408c131000d75c8130979ae,otp bypass,No
6408c135000d75c8130979af,for dumps to be successful do they need bins from the region you cash out,No
6408c139000d75c8130979b0,Is www.enklava.cc working for you?,No
6408c13d000d75c8130979b1,carding/fraud OS setup,No
6408c141000d75c8130979b2,Birth records site,No
6408c145000d75c8130979b3,Logistics Of Bank Drop (Serious Replies Only Please),No
6408c14a000d75c8130979b4,Virtural Debit card From Turkey,No
6408c14e000d75c8130979b5,Getting card holders name from track2,No
6408c151000d75c8130979b6,getting card holder name from pan or track 2,No
6408c157000d75c8130979b7,revolut money scam,No
6408c15f000d75c8130979b9,I NEED HELP,No
6408c163000d75c8130979ba,911.re,No
6408c167000d75c8130979bb,Passport psd.,No
6408c16e000d75c8130979bc,Using MSR605X,No
6408c172000d75c8130979bd,XMR,No
6408c176000d75c8130979be,Carding & Fraud,No
6408c17a000d75c8130979bf,Software,No
6408c181000d75c8130979c0,CC Checker!,No
6408c186000d75c8130979c1,Treasure Trove of Fullz,No
6408c18d000d75c8130979c3,card cashout,No
6408c191000d75c8130979c4,WISE,No
6408c1a0000d75c8130979c5,how to receive bitcoins anonymously,No
6408c1ae000d75c8130979c7,How to host anonymous website and domain name ?,No
6408c1b2000d75c8130979c8,I need advice,No
6408c1be000d75c8130979ca,cpns and bank drops,No
6408c1c5000d75c8130979cb,Creating an undetectable Phishing webpage,Yes
6408c1ca000d75c8130979cc,need socks5 proxies,No
6408c1cd000d75c8130979cd,Is there a way to export genesis.market fingerprints & newbie questions,No
6408c1d1000d75c8130979ce,At&t Logs or Yahoo logs,No
6408c1d5000d75c8130979cf,methods?,No
6408c1d9000d75c8130979d0,Western union Transfer,No
6408c1dc000d75c8130979d1,I A FOUND SIMPLE EASY METHOD I JUST NEED A LIL BIT OF ADVICE,No
6408c1e0000d75c8130979d2,benumb inv,No
6408c1e5000d75c8130979d3,anyone got hacked cc for sell,No
6408c1ea000d75c8130979d4,What do I do know?,No
6408c1ee000d75c8130979d5,Hard to find,No
6408c1f2000d75c8130979d6,Carding : Is that true ?,No
6408c1f5000d75c8130979d7,Is following bin VBV?,No
6408c1f9000d75c8130979d8,how do I get non VBV bins?,No
6408c202000d75c8130979da,skimmers,No
6408c205000d75c8130979db,Find Track 2 from Track 1,No
6408c209000d75c8130979dc,Prepaid cards,No
6408c20d000d75c8130979dd,Hello,No
6408c211000d75c8130979de,ccv creditcard,No
6408c215000d75c8130979df,Cardio Pro and Xcaret100,No
6408c219000d75c8130979e0,Benumb,No
6408c224000d75c8130979e1,i need to make money asap,No
6408c229000d75c8130979e2,new new but eager,No
6408c22d000d75c8130979e3,Bank drop easy openup {chase},No
6408c231000d75c8130979e4,GOOD SMS VERIFICATION SITE,No
6408c236000d75c8130979e5,"Wear to obtain reader/writer, embosser hardware",No
6408c23b000d75c8130979e6,check if your IP is compromised,No
6408c23f000d75c8130979e7,Cloning Magnetic Strip Cards,No
6408c243000d75c8130979e8,blank checks,No
6408c247000d75c8130979e9,New to the game.,No
6408c24b000d75c8130979ea,General question when it comes to cashing,No
6408c24f000d75c8130979eb,Golden oppurtunity,No
6408c25a000d75c8130979ed,QUESTIONS FOR VETERAN CARDERS,No
6408c25d000d75c8130979ee,need help with socks5,No
6408c262000d75c8130979ef,Google Ads,No
6408c267000d75c8130979f0,bin to cc,No
6408c26b000d75c8130979f1,best ways to use cc bought from darknet,No
6408c26f000d75c8130979f2,UK Fullz/CC,No
6408c275000d75c8130979f3,Is cloning cards are still a thing ?,No
6408c279000d75c8130979f4,breachcompilation.txt 6.4GB,No
6408c27d000d75c8130979f5,Cashut method via tiktok.,No
6408c282000d75c8130979f6,Money Laundering,No
6408c287000d75c8130979f7,ANY ADVICE? I BANK ACCOUNT/ROUTING #s,No
6408c28c000d75c8130979f8,Bins and CCs,No
6408c290000d75c8130979f9,What is wrong with setup for bank drop,No
6408c294000d75c8130979fa,RDP,No
6408c298000d75c8130979fb,Where To Purchase Aged Ebay Seller Accounts?,No
6408c29c000d75c8130979fc,Legit bank logs sites,No
6408c2a0000d75c8130979fd,Fresh cardz - freebies,No
6408c2a4000d75c8130979fe,Help moving Green Dot (Walmart Bin) With high balance,No
6408c2aa000d75c8130979ff,New ways to use CC,No
6408c2af000d75c813097a00,UK National Insurance Number,No
6408c2b4000d75c813097a01,"How can I change the Platform displayed by the firefox browser? I.e. Win32, Win64 or",No
6408c2b8000d75c813097a02,PayPal account Risk,No
6408c2bc000d75c813097a03,world market,No
6408c2c1000d75c813097a04,Looking for Mentor and/or Advice on Fraud,No
6408c2ca000d75c813097a06,How to type PIN with In-Store carding?,No
6408c2ce000d75c813097a07,TAILS FOR CARDING,No
6408c2d2000d75c813097a08,Where do carders do carding?,No
6408c2d6000d75c813097a09,idk what to do with these fullz,No
6408c2da000d75c813097a0a,"fullz (NO CC) credit report, how can I cashout and show some love to who helps?",No
6408c2e0000d75c813097a0b,Experience in Carding,No
6408c2ea000d75c813097a0c,Why most of big markets dont do carding,No
6408c2ee000d75c813097a0d,For veteran bank log users,No
6408c2f1000d75c813097a0e,hacked paypal,No
6408c2f5000d75c813097a0f,Method cashout with pp and cc,No
6408c2f9000d75c813097a10,Socks5,No
6408c2fd000d75c813097a11,Are emails moved to spam AFTER sender is flagged as a spammer?,Yes
6408c301000d75c813097a12,"check looks fake, can I deposit it? and not get arrested?",No
6408c306000d75c813097a13,european banking system,No
6408c30a000d75c813097a14,"RECENTLY DEAD MAN - OWNS A 1.2 MILLION DOLLAR HOUSE, OWNS A BUSINESS.",No
6408c30e000d75c813097a15,How to cashout fraud money order slips,No
6408c312000d75c813097a16,IBAN DEUTSCHLAND Konto,No
6408c316000d75c813097a17,Sms Intercept or HTML,No
6408c31d000d75c813097a18,help getting started,No
6408c321000d75c813097a19,160 000 + database entries,No
6408c327000d75c813097a1a,Antidetect Browser - Y/N?,No
6408c32c000d75c813097a1b,Microsoft Azure,No
6408c331000d75c813097a1c,Check fraud onions,No
6408c335000d75c813097a1d,phishing mails,Yes
6408c33b000d75c813097a1e,Scam or Real?,No
6408c340000d75c813097a1f,Everything still making cash in 2021,No
6408c346000d75c813097a20,VPN with low fraud score,No
6408c34a000d75c813097a21,How have .edu domain without be a school,No
6408c34e000d75c813097a22,dumps,No
6408c352000d75c813097a23,Phishing for CC info,Yes
6408c357000d75c813097a24,What's the best guide for bank loan scam,No
6408c35b000d75c813097a25,MoneyGram money transfer,No
6408c35f000d75c813097a26,Free US SSN & Name,No
6408c365000d75c813097a27,Indian PAN number leaks?,No
6408c368000d75c813097a28,Tuxler VPN - with residential ip,No
6408c36c000d75c813097a29,Best friendly frauds to gather money,No
6408c371000d75c813097a2a,Carding Crypto,No
6408c375000d75c813097a2b,Best bank,No
6408c37a000d75c813097a2c,Now I bought CC but not sure how to use it first time,No
6408c37e000d75c813097a2d,Fullz that work?,No
6408c382000d75c813097a2e,Preferred log components,No
6408c386000d75c813097a2f,DL,No
6408c389000d75c813097a30,info,No
6408c38d000d75c813097a31,Money transfer,No
6408c391000d75c813097a32,"Hey, buddy.",No
6408c3a1000d75c813097a34,Whats the best place to buy credit cards?,No
6408c3a7000d75c813097a35,Dark0de,No
6408c3ab000d75c813097a36,Real Fraud Real Money,No
6408c3af000d75c813097a37,Giveaway passport scan,No
6408c3b3000d75c813097a38,"DL,SSN,PASSPORT",No
6408c3b8000d75c813097a39,Mailing address,No
6408c3be000d75c813097a3a,"ID CARDS,can they be useful?",No
6408c3c4000d75c813097a3b,CC to XMR?,No
6408c3ca000d75c813097a3c,How to cash a legit $4000 personal check without it touching my bank account?,No
6408c3ce000d75c813097a3d,Anti-Detect Browser?,No
6408c3d4000d75c813097a3e,Where should i go for this ?,No
6408c3d9000d75c813097a3f,RDP or 911 vpn,No
6408c3e4000d75c813097a40,Carding if you know The data,No
6408c3e8000d75c813097a41,American Express,No
6408c3ed000d75c813097a42,"Where buy driver licence, id card recto verso",No
6408c3f1000d75c813097a43,find docuements,No
6408c3f4000d75c813097a44,German sellers/forums for bank logs.,No
6408c641d687f5d7355a646d,Guide for Bank logs and carding,No
6408c64dd687f5d7355a646e,Where to get Paypal Log infos?,No
6408c653d687f5d7355a646f,Is he legit seller?,No
6408c658d687f5d7355a6470,Need person to fake a call with,No
6408c65ed687f5d7355a6471,Stripe,No
6408c668d687f5d7355a6472,5 Best European Bins,No
6408c66dd687f5d7355a6473,CASHOUT METHODS/GUIDE,No
6408c672d687f5d7355a6474,Bank fraud/Bank log via xxxxxx,No
6408c678d687f5d7355a6475,Cashapp Cash Out,No
6408c694d687f5d7355a6476,Vn5Socks,No
6408c699d687f5d7355a6477,pp or cloned cc?,No
6408c6a0d687f5d7355a6478,Cashing Out A CC With Skrill,No
6408c6a5d687f5d7355a6479,E-GIFT CARD CARDING METHOD,No
6408c6b1d687f5d7355a647a,'Gofundme' Donation System Carding Method,Yes
6408c6b5d687f5d7355a647b,LEGIT OR NOT?,No
6408c6b9d687f5d7355a647c,Looking for CC+drop+method vendors,No
6408c6bdd687f5d7355a647d,Reliable Drop/ Partner,No
6408c6c1d687f5d7355a647e,Brainstorming needed on UK gambling/referral fraud method,No
6408c6c5d687f5d7355a647f,a question on socks5 & rdp,No
6408c6c9d687f5d7355a6480,Whats the best Site For Id's?,No
6408c6edd687f5d7355a6481,Cashing out,No
6408c6f2d687f5d7355a6482,10 BEST USA BINs FOR EASY CASHOUT,No
6408c6f7d687f5d7355a6483,Loading France/Germany drop,No
6408c6fbd687f5d7355a6484,Skimmers,No
6408c700d687f5d7355a6485,Amazon Gift Carding $500 Method Tutorial,No
6408c706d687f5d7355a6486,I've got paxful account with $4.5K... want to try?,No
6408c732d687f5d7355a6487,Easy Fraud and Carding Money,No
6408c736d687f5d7355a6488,XCVV.Store Down?,No
6408c73ad687f5d7355a6489,Card checker,No
6408c73fd687f5d7355a648a,CPN Method - How to get iPhones for a fraction of the cost,No
6408c746d687f5d7355a648b,Paypal user agent,No
6408c74ad687f5d7355a648c,How to find CPN numbers not in use?,No
6408c74fd687f5d7355a648d,ledn.io,No
6408c754d687f5d7355a648e,Australia crypto.com loader needed,No
6408c758d687f5d7355a648f,Cashing out method leaked,No
6408c760d687f5d7355a6490,Need a mentor,No
6408c764d687f5d7355a6491,US Vanguard Account,No
6408c76fd687f5d7355a6492,Paypal Logs,No
6408c772d687f5d7355a6493,GENEARAL CARDING SETUP + 2023 CASHOUT TUTORIALS,No
6408c779d687f5d7355a6494,Interested in Making Fast Carding and Fraud Money?,No
6408c77dd687f5d7355a6495,PayPal Logs Help,No
6408c781d687f5d7355a6496,Australia loader needed,No
6408c785d687f5d7355a6497,Invite Only CCs,No
6408c789d687f5d7355a6498,Are guides the way to go?,No
6408c78ed687f5d7355a6499,Does someone actually sell blanks ready for cashout?,No
6408c795d687f5d7355a649a,Everything about buying stolen cc and cashing out,No
6408c79fd687f5d7355a649b,Best Dump/CVV Stores,No
6408c7aed687f5d7355a649c,TEAM UP WITH ME,No
6408c7b2d687f5d7355a649d,NEW CARDERS READ THIS,No
6408c7b7d687f5d7355a649e,How Long does Learning process take,No
6408c7bbd687f5d7355a649f,Want to learn,No
6408c7bfd687f5d7355a64a0,How much do online carders make a week?,No
6408c7c3d687f5d7355a64a1,looking for work,No
6408c7c7d687f5d7355a64a2,Help with Selling Software ( Ebay Bot ),Yes
6408c7ccd687f5d7355a64a3,aus bank,No
6408c7d0d687f5d7355a64a4,Starting out... need a vendor,No
6408c7d4d687f5d7355a64a5,How to make high quality Pros,No
6408c7d9d687f5d7355a64a6,Is genesis safe? I open thread,No
6408c7ddd687f5d7355a64a7,help me,No
6408c7e1d687f5d7355a64a8,tele group,No
6408c7e5d687f5d7355a64a9,Is briancrabs a valid vendor?,No
6408c7e9d687f5d7355a64aa,How advertise on this forum?,No
6408c7edd687f5d7355a64ab,have fullz need partner,No
6408c7f1d687f5d7355a64ac,BOA NEEDED,No
6408c7f6d687f5d7355a64ad,RDP/socks5,No
6408c7fad687f5d7355a64ae,WSC Mobile Carding,No
6408c7fed687f5d7355a64af,-----------------------,No
6408c803d687f5d7355a64b0,Looking for work,No
6408c807d687f5d7355a64b1,Swift GPI Sender,No
6408c80bd687f5d7355a64b2,Australia and US log cashout,No
6408c80ed687f5d7355a64b3,"Repost: Anonymous, Easy and Safe Carding and Fraud Money.",No
6408c815d687f5d7355a64b4,What to buy with freshly stolen CC if you are a noob?,No
6408c819d687f5d7355a64b5,USA NON-VBV BIN,No
6408c81cd687f5d7355a64b6,Can help you create stripe accounts USA,No
6408c820d687f5d7355a64b7,Free resources to gather knowledge carding,No
6408c824d687f5d7355a64b8,How to read AND WRITE to the EMV Chip,No
6408c829d687f5d7355a64b9,Marketplace for Blanks,No
64097a9e399fcb78432611cb,Beginner Hacking Rules & Etiquette,Yes
64097aa2399fcb78432611cc,Slow Kali Persistent USB,No
64097aa5399fcb78432611cd,Best DDOS for hire services,No
64097aa9399fcb78432611ce,security camera,No
64097aac399fcb78432611cf,Does this sound like a good network setup?,No
64097ab1399fcb78432611d0,Password Hash,No
64097ab5399fcb78432611d1,Malware Development roadmap,Yes
64097ab9399fcb78432611d2,How to SSH into C2 with TOR,No
64097abc399fcb78432611d3,hacking device on same network,Yes
64097ac0399fcb78432611d4,Bad Usb,No
64097ac2399fcb78432611d5,acessing loca. of android or hack gmail,No
64097ac5399fcb78432611d6,bitcoin wallet stealer,No
64097ac8399fcb78432611d7,paypal and other account money flips,No
64097acc399fcb78432611d8,passcodes,No
64097acf399fcb78432611d9,port scanning hidden services,Yes
64097ad2399fcb78432611da,account snapchat,No
64097ad5399fcb78432611db,How should i setup my Qube ?,No
64097ada399fcb78432611dc,Partner in Hacking,Yes
64097ae2399fcb78432611dd,how to Hack iphone 11,No
64097ae6399fcb78432611de,Toughts on Gnoppix Linux Distro vs kali vs tails,No
64097aea399fcb78432611df,How to make your own infected USB key or Rubber Ducky: A Step-by-Step Guide,No
64097aee399fcb78432611e0,In search of ransomware,Yes
64097af2399fcb78432611e1,Writing malware in GO,Yes
64097af6399fcb78432611e2,my c2 server <--> infected machine <--> destination server | possible?,Yes
64097afb399fcb78432611e3,MySQL hacking,Yes
64097b00399fcb78432611e4,Newbie in web or networking hacking? Start here!,Yes
64097b04399fcb78432611e5,Channel of leaked BTC pKeys,No
64097b07399fcb78432611e6,RANSOMWARE NEEDED!,No
64097b0b399fcb78432611e7,"Making a Python Stealer its easy, But: What to buy with new CC's?",No
64097b0f399fcb78432611e8,What kind of person are you?,No
64097b12399fcb78432611e9,Better payload delivery methods??,Yes
64097b16399fcb78432611ea,Making disinformation,No
64097b1a399fcb78432611eb,MAKE A PORT SCANNER IN PYTHON,No
64097b1d399fcb78432611ec,inyect viruses,Yes
64097b20399fcb78432611ed,CVE-2023-0698???,No
64097b25399fcb78432611ee,Best Money service here on the Dark net.,No
64097b28399fcb78432611ef,need some tools,No
64097b2a399fcb78432611f0,Beginner tools and resources?,No
64097b2e399fcb78432611f1,Hacking a Website Database,Yes
64097b31399fcb78432611f2,Noobs first attack for a hands on learner?,No
64097b39399fcb78432611f3,best C2 or server software,No
64097b3c399fcb78432611f4,Looking for async server software,No
64097b3f399fcb78432611f5,Unix philosophy in hacking,Yes
64097b42399fcb78432611f6,Reverse shell concept,No
64097b45399fcb78432611f7,Hacking User Credentials for Camera Login System,Yes
64097b49399fcb78432611f8,Need ideas on how to download 2TB,No
64097b4e399fcb78432611f9,Hack Wifi,No
64097b51399fcb78432611fa,Sybil Attack with Kali tools? how?,No
64097b56399fcb78432611fb,REMOVE ALL META DATA FROM IMG,No
64097b5a399fcb78432611fc,Physical hacking opsec,Yes
64097b5d399fcb78432611fd,Hacking surveillance cameras,Yes
64097b62399fcb78432611fe,no subject needed,No
64097b65399fcb78432611ff,TCM Security class,No
64097b68399fcb7843261200,Phishing tools?,Yes
64097b6c399fcb7843261201,Need a mass mailer,No
64097b6f399fcb7843261202,Hosting phishing attacks,Yes
64097b73399fcb7843261203,Crypto mining on public wifi for income,No
64097b76399fcb7843261204,Instagram hacking,Yes
64097b79399fcb7843261205,Make money with web app hacking?,Yes
64097b7d399fcb7843261206,Mining vs ransomware profit,Yes
64097b80399fcb7843261207,blackmailing with ID Card,No
64097b85399fcb7843261208,Cryptor?,No
64097b89399fcb7843261209,Get a backdoor to an android phone,Yes
64097b95399fcb784326120a,blackhat opsec?,No
64097b9a399fcb784326120b,Best malware on the market?,Yes
64097b9d399fcb784326120c,Crypto Wallet,No
64097ba0399fcb784326120d,"Any way to determine how ""smelly"" your connection is?",No
64097ba6399fcb784326120e,Hacking Trust Wallet,Yes
64097bbe399fcb784326120f,How to obtain real-world hashed passwords?,No
64097bdb399fcb7843261210,how to produce the best wordlist for bruteforcing,No
64097be2399fcb7843261211,"Stub, Cryptor, Loader",No
64097be6399fcb7843261212,[Support Thread] How to exec shellcode in C#,No
64097be9399fcb7843261213,how can i bypass tcpwrapped,No
64097bec399fcb7843261214,hang android in same network?,No
64097bf0399fcb7843261215,hacked tron wallet how do i change the permissions or add another owner,No
64097bf3399fcb7843261216,Spreading,No
64097bf6399fcb7843261217,Local network scanning,No
64097bf9399fcb7843261218,Looking for any bitcoin malware new ..,Yes
64097bfe399fcb7843261219,How hard is it to live off hacking?,Yes
64097c01399fcb784326121a,Nvm,No
64097c04399fcb784326121b,How to get passwords from xenforo to plain text,No
64097c07399fcb784326121c,how to identify real hacker?,No
64097c0a399fcb784326121d,OpSec for email spam,Yes
64097c0d399fcb784326121e,How do I choose the right encryption algorithm?,Yes
64097c10399fcb784326121f,How can I secure my web applications from attacks?,No
64097c14399fcb7843261220,TSA no-fly list hacked by a hacktivist,No
64097c17399fcb7843261221,market,No
64097c1a399fcb7843261222,Good enough stegangraphy tools,No
64097c1d399fcb7843261223,How to sim swap,No
64097c20399fcb7843261224,unlock android lock without losing data,No
64097c23399fcb7843261225,Future of hacking,Yes
64097c27399fcb7843261226,hack instagram account,No
64097c2a399fcb7843261227,stole/hack/buy crypto wallet,No
64097c2d399fcb7843261228,Scraping,No
64097c30399fcb7843261229,Proceedings on Privacy Enhancing Technologies,No
64097c33399fcb784326122a,current state of the botnets,Yes
64097c38399fcb784326122b,Ukraine Support,No
64097c3e399fcb784326122c,where do you start?,No
64097c45399fcb784326122d,virus,Yes
64097c50399fcb784326122e,inject script cookies,No
64097c55399fcb784326122f,stealth miners,No
64097c59399fcb7843261230,i2p outproxy to clearweb,No
64097c5d399fcb7843261231,Hide your C2 server's ip,No
64097c60399fcb7843261232,My Account Security Features,No
64097c62399fcb7843261233,what to do after hacked AP ?,No
64097c67399fcb7843261234,DDOS Methods,No
64097c6a399fcb7843261235,How would you login to a victims social media / email without triggering 2FA?,No
64097c6e399fcb7843261236,NON-malware method of hacking laptop I have admin access to,Yes
64097c71399fcb7843261237,CryptoMinning Botnets,Yes
64097c74399fcb7843261238,Hack Outside the Box,No
64097c79399fcb7843261239,IMEI Tracking,No
64097c7f399fcb784326123a,What are your thoughts on password managers?,No
64097c81399fcb784326123b,How To: Hack Corporations and Make Millions,No
64097c85399fcb784326123c,Thoughts on phone hotspot for WPA2 Cracking practice?,No
64097c88399fcb784326123d,information hacking,Yes
64097c8b399fcb784326123e,Beginner Setup,No
64097c8e399fcb784326123f,My take on getting started,No
64097c96399fcb7843261240,Hacking Wifi with WPA2/ PSK Security,Yes
64097c99399fcb7843261241,How i can steal a discord acc?,No
64097c9d399fcb7843261242,Whonix/tails,No
64097ca2399fcb7843261243,Kali on VM or Cloud,No
64097ca5399fcb7843261244,I searching work,No
64097ca8399fcb7843261245,after social engineering,Yes
64097caa399fcb7843261246,pinging same url results in two ips rotating,No
64097caf399fcb7843261247,pen 100,No
64097cb3399fcb7843261248,Need help sending pedo scum to prison.,No
64097cb7399fcb7843261249,Begginer Hacker Seeking Advice,No
64097cba399fcb784326124a,VPS for Hacking Advice,Yes
64097cbd399fcb784326124b,Best way for WAF bypass,No
64097cc0399fcb784326124c,If the cvv is good u can buy more from me,No
64097cc4399fcb784326124d,pay for hacking wifi of my neighbour,Yes
64097cc8399fcb784326124e,TikTok app reverse engineering help,No
64097ccb399fcb784326124f,Anyone with advanced knowledge using Evilginx,No
64097ccd399fcb7843261250,How to make ParrotOS AnonSurf never leak,No
64097cd1399fcb7843261251,anyone here a member of hacktown?,No
64097cd4399fcb7843261252,stuck on a Hacking Challenge :),Yes
64097cd8399fcb7843261253,What OS to use?,No
64097cdb399fcb7843261254,John The Ripper .pot,No
64097cde399fcb7843261255,USB networking attack,No
64097ce2399fcb7843261256,attacking from home,No
64097ce5399fcb7843261257,Need website hacker CVE/exploit skill,Yes
64097ce8399fcb7843261258,Same time protecting them from identity theft.,Yes
64097ceb399fcb7843261259,"I have a paypal, verified CC, WU account with good balance",No
64097ced399fcb784326125a,CVV DUMPS LOGS MALWARE SOFTWARE METHODS,No
64097cf1399fcb784326125b,iSpoof Alternative,Yes
64097cf4399fcb784326125c,Self hosted vs cloud software OPSEC?,No
64097cf7399fcb784326125d,How to make Maleware,No
64097cfb399fcb784326125e,Cheap Rogue APs (ESP8266 $3 each) - How to disseminate malware?,Yes
64097cff399fcb784326125f,Anyone have a good methods for leaving fake google reviews? It's a lucrative hustle,No
64097d02399fcb7843261260,ATTENTION NEED HELP FOR DATA EXFILITRATION,No
64097d06399fcb7843261261,Forum Hacking Challenge,Yes
64097d08399fcb7843261262,How do I build a website that skims people’s creddit cards?,No
64097d0b399fcb7843261263,Save the bag,No
64097d0e399fcb7843261264,Where to rent front-gun servers,No
64097d12399fcb7843261265,Hacking Android without APK/Eclicking,Yes
